scaffold	orf	hmm.id
568	51	TIGR01071
12189	8	TIGR01071
122169	2	TIGR01071
11	94	TIGR01071
2088	21	TIGR01071
412	57	TIGR01071
861	28	TIGR01071
3693	14	TIGR01071
10	138	TIGR01071
1384	11	TIGR01071
76	104	TIGR01071
262	71	TIGR01071
11663	5	TIGR01071
46	216	TIGR01071
39887	1	TIGR01071
7319	3	TIGR01071
86072	1	TIGR01071
8236	7	TIGR01071
10628	6	TIGR01071
1535	23	TIGR01071
32227	1	TIGR01071
78776	3	TIGR01071
1837	16	TIGR01071
6	581	TIGR01071
48	188	TIGR01071
9326	1	TIGR01071
1356	22	TIGR01071
4541	16	TIGR01071
9882	7	TIGR01071
11365	4	TIGR01071
3266	23	TIGR01071
4179	20	TIGR01071
59191	4	TIGR01071
1826	21	TIGR01071
3088	5	TIGR01071
5220	2	TIGR01071
482	44	TIGR01071
27624	2	TIGR01071
873	6	TIGR01071
344	22	TIGR01071
42	208	TIGR01071
65	169	TIGR01071
8586	8	TIGR01071
138	82	TIGR01071
2133	12	TIGR01071
1	654	TIGR01071
882	32	TIGR01071
420	26	TIGR01071
3	1031	TIGR01071
4	877	TIGR01071
3015	15	TIGR01071
8	75	TIGR01071
19760	6	TIGR01071
34561	1	TIGR01071
6	573	TIGR01079
1356	14	TIGR01079
5731	14	TIGR01079
1837	24	TIGR01079
568	43	TIGR01079
882	26	TIGR01079
324	31	TIGR01079
482	52	TIGR01079
33203	6	TIGR01079
7070	6	TIGR01079
1372	7	TIGR01079
9326	9	TIGR01079
9425	2	TIGR01079
6809	5	TIGR01079
12335	8	TIGR01079
12728	8	TIGR01079
861	36	TIGR01079
46800	2	TIGR01079
873	14	TIGR01079
412	49	TIGR01079
3	1037	TIGR01079
7632	2	TIGR01079
262	63	TIGR01079
1614	27	TIGR01079
943	17	TIGR01079
8	81	TIGR01079
4179	12	TIGR01079
2354	14	TIGR01079
10	131	TIGR01079
4541	8	TIGR01079
906	12	TIGR01079
2133	20	TIGR01079
3266	15	TIGR01079
65	177	TIGR01079
11	88	TIGR01079
16427	8	TIGR01079
42	201	TIGR01079
56179	1	TIGR01079
420	19	TIGR01079
27755	4	TIGR01079
48	195	TIGR01079
2088	12	TIGR01079
13154	8	TIGR01079
138	88	TIGR01079
4788	8	TIGR01079
10008	3	TIGR01079
1535	16	TIGR01079
1826	14	TIGR01079
344	14	TIGR01079
28499	7	TIGR01079
635	24	TIGR01079
25650	4	TIGR01079
1	661	TIGR01079
46	210	TIGR01079
76	98	TIGR01079
4	884	TIGR01079
1384	18	TIGR01079
37848	1	TIGR01079
7628	14	TIGR01079
12189	1	TIGR01079
130130	3	TIGR01079
324	27	TIGR01164
2354	10	TIGR01164
10	127	TIGR01164
5731	10	TIGR01164
65	181	TIGR01164
3266	11	TIGR01164
46800	6	TIGR01164
2088	8	TIGR01164
9425	6	TIGR01164
262	59	TIGR01164
7203	9	TIGR01164
7070	10	TIGR01164
568	39	TIGR01164
906	16	TIGR01164
482	56	TIGR01164
6809	9	TIGR01164
412	45	TIGR01164
873	18	TIGR01164
8	85	TIGR01164
33203	2	TIGR01164
4541	4	TIGR01164
28499	3	TIGR01164
7632	6	TIGR01164
6	569	TIGR01164
7628	10	TIGR01164
16427	4	TIGR01164
1837	28	TIGR01164
1356	10	TIGR01164
4179	8	TIGR01164
943	13	TIGR01164
84891	4	TIGR01164
12728	12	TIGR01164
4788	12	TIGR01164
1826	10	TIGR01164
9326	13	TIGR01164
344	10	TIGR01164
2133	24	TIGR01164
420	15	TIGR01164
10008	7	TIGR01164
1372	11	TIGR01164
12335	4	TIGR01164
30259	5	TIGR01164
1614	23	TIGR01164
138	92	TIGR01164
861	40	TIGR01164
11	84	TIGR01164
1535	12	TIGR01164
882	22	TIGR01164
6088	11	TIGR01164
13154	4	TIGR01164
56179	5	TIGR01164
76	94	TIGR01164
46	206	TIGR01164
24852	1	TIGR01164
1384	22	TIGR01164
3	1041	TIGR01164
1	665	TIGR01164
4	888	TIGR01164
48	199	TIGR01164
42	197	TIGR01164
37848	5	TIGR01164
324	10	TIGR01169
112998	1	TIGR01169
6	552	TIGR01169
3733	5	TIGR01169
20787	4	TIGR01169
4515	4	TIGR01169
3736	5	TIGR01169
12935	1	TIGR01169
906	33	TIGR01169
568	22	TIGR01169
2348	9	TIGR01169
8	101	TIGR01169
2846	7	TIGR01169
34385	3	TIGR01169
8267	5	TIGR01169
40681	3	TIGR01169
4247	6	TIGR01169
13382	5	TIGR01169
64868	3	TIGR01169
412	28	TIGR01169
33	75	TIGR01169
6110	4	TIGR01169
18571	2	TIGR01169
262	42	TIGR01169
8881	5	TIGR01169
3286	4	TIGR01169
56068	2	TIGR01169
5166	4	TIGR01169
2166	8	TIGR01169
10608	4	TIGR01169
1329	27	TIGR01169
9249	4	TIGR01169
13813	5	TIGR01169
46	189	TIGR01169
76	77	TIGR01169
765	43	TIGR01169
12658	2	TIGR01169
1594	21	TIGR01169
65	208	TIGR01169
2844	7	TIGR01169
4221	5	TIGR01169
1803	20	TIGR01169
48	215	TIGR01169
48094	1	TIGR01169
3	210	TIGR01169
420	54	TIGR01169
138	109	TIGR01169
4	916	TIGR01169
60967	3	TIGR01169
18078	1	TIGR01169
7	163	TIGR01169
5462	4	TIGR01169
22	225	TIGR01169
1	2137	TIGR01169
21153	1	TIGR01169
13115	7	TIGR01169
22585	3	TIGR01169
38987	1	TIGR01169
568	35	TIGR01171
55727	3	TIGR01171
262	55	TIGR01171
61886	3	TIGR01171
2354	6	TIGR01171
9425	10	TIGR01171
7070	14	TIGR01171
7632	10	TIGR01171
6	565	TIGR01171
10	123	TIGR01171
33319	4	TIGR01171
8	89	TIGR01171
1356	6	TIGR01171
324	23	TIGR01171
16506	4	TIGR01171
5731	6	TIGR01171
412	41	TIGR01171
4788	16	TIGR01171
13771	5	TIGR01171
906	20	TIGR01171
2133	28	TIGR01171
7628	6	TIGR01171
6809	13	TIGR01171
2088	4	TIGR01171
24852	5	TIGR01171
65	185	TIGR01171
482	60	TIGR01171
1372	15	TIGR01171
3266	7	TIGR01171
4179	4	TIGR01171
1826	6	TIGR01171
873	22	TIGR01171
87303	2	TIGR01171
344	6	TIGR01171
111702	2	TIGR01171
5654	3	TIGR01171
138	96	TIGR01171
28649	4	TIGR01171
1614	19	TIGR01171
7203	5	TIGR01171
943	9	TIGR01171
3	1045	TIGR01171
861	44	TIGR01171
46	202	TIGR01171
48	203	TIGR01171
76	90	TIGR01171
6088	7	TIGR01171
3652	11	TIGR01171
1535	8	TIGR01171
1384	26	TIGR01171
4	892	TIGR01171
882	18	TIGR01171
10008	11	TIGR01171
1	669	TIGR01171
11	80	TIGR01171
420	11	TIGR01171
42	193	TIGR01171
71302	1	TIGR01171
25929	6	TIGR01171
108917	3	TIGR01171
1837	32	TIGR01171
19740	1	TIGR01391
218	8	TIGR01391
8836	2	TIGR01391
17	342	TIGR01391
6074	4	TIGR01391
76754	1	TIGR01391
162	29	TIGR01391
29488	4	TIGR01391
7078	2	TIGR01391
911	17	TIGR01391
447	6	TIGR01391
3740	5	TIGR01391
843	2	TIGR01391
215	20	TIGR01391
1006	26	TIGR01391
13	193	TIGR01391
476	38	TIGR01391
1923	13	TIGR01391
3062	14	TIGR01391
54605	2	TIGR01391
1576	2	TIGR01391
8	469	TIGR01391
7223	3	TIGR01391
974	9	TIGR01391
185	57	TIGR01391
10100	4	TIGR01391
27710	3	TIGR01391
8568	4	TIGR01391
15757	4	TIGR01391
4420	2	TIGR01391
3	656	TIGR01391
126	93	TIGR01391
14	295	TIGR01391
69	52	TIGR01391
2067	12	TIGR01391
22420	2	TIGR01391
4	584	TIGR01391
4957	1	TIGR01391
7951	3	TIGR01391
1008	23	TIGR01391
14042	4	TIGR01391
171	36	TIGR01391
196	111	TIGR01391
44270	1	TIGR01391
2057	2	TIGR01391
930	13	TIGR01391
4062	8	TIGR01391
274	39	TIGR01391
143	108	TIGR01391
105	44	TIGR01391
6465	4	TIGR01391
1	2800	TIGR01391
49110	3	TIGR01391
6398	6	TIGR01391
4931	7	TIGR01391
2173	12	TIGR01393
712	17	TIGR01393
83	184	TIGR01393
28419	2	TIGR01393
7640	1	TIGR01393
2089	10	TIGR01393
2	739	TIGR01393
108	99	TIGR01393
697	20	TIGR01393
159	45	TIGR01393
362	17	TIGR01393
5027	2	TIGR01393
14078	3	TIGR01393
230	38	TIGR01393
9	247	TIGR01393
7950	2	TIGR01393
18142	2	TIGR01393
196	95	TIGR01393
5550	7	TIGR01393
4352	2	TIGR01393
131	80	TIGR01393
9797	2	TIGR01393
2046	4	TIGR01393
1137	5	TIGR01393
8517	4	TIGR01393
430	21	TIGR01393
2641	6	TIGR01393
223	93	TIGR01393
8019	3	TIGR01393
373	46	TIGR01393
1111	4	TIGR01393
533	21	TIGR01393
1501	12	TIGR01393
289	52	TIGR01393
9450	2	TIGR01393
851	31	TIGR01393
6545	3	TIGR01393
4059	5	TIGR01393
27	83	TIGR01393
3	685	TIGR01393
25177	2	TIGR01393
11	254	TIGR01393
1	2746	TIGR01393
327	21	TIGR01393
36	79	TIGR01393
41819	1	TIGR01393
36413	3	TIGR01393
4	671	TIGR01393
741	27	TIGR01393
30121	1	TIGR01393
47939	2	TIGR01393
9146	2	TIGR01393
88636	1	TIGR01393
80479	1	TIGR01393
100166	1	TIGR01393
65908	1	TIGR01393
12738	6	TIGR01393
14982	4	TIGR01393
55575	2	TIGR01393
34764	2	TIGR01393
13167	5	TIGR01393
89779	2	TIGR01393
57959	2	TIGR01393
568	21	TIGR01632
48094	2	TIGR01632
6	551	TIGR01632
324	9	TIGR01632
23360	4	TIGR01632
8373	2	TIGR01632
8881	4	TIGR01632
8267	4	TIGR01632
412	27	TIGR01632
3733	6	TIGR01632
21153	2	TIGR01632
2348	10	TIGR01632
39660	2	TIGR01632
13382	4	TIGR01632
33	74	TIGR01632
5166	5	TIGR01632
262	41	TIGR01632
8	102	TIGR01632
34385	2	TIGR01632
4247	5	TIGR01632
4515	5	TIGR01632
906	34	TIGR01632
1594	22	TIGR01632
2844	8	TIGR01632
3286	5	TIGR01632
10608	5	TIGR01632
2166	9	TIGR01632
13813	6	TIGR01632
765	44	TIGR01632
39184	2	TIGR01632
79829	2	TIGR01632
5462	5	TIGR01632
12935	2	TIGR01632
1329	28	TIGR01632
38987	2	TIGR01632
65	209	TIGR01632
12658	3	TIGR01632
1803	21	TIGR01632
3746	2	TIGR01632
138	110	TIGR01632
9249	5	TIGR01632
48	216	TIGR01632
76	76	TIGR01632
3	214	TIGR01632
13115	6	TIGR01632
5285	5	TIGR01632
3736	6	TIGR01632
88509	1	TIGR01632
46	188	TIGR01632
4	910	TIGR01632
2846	8	TIGR01632
6110	5	TIGR01632
14161	4	TIGR01632
22585	2	TIGR01632
12714	6	TIGR01632
4221	4	TIGR01632
7	164	TIGR01632
1	2138	TIGR01632
420	53	TIGR01632
22	226	TIGR01632
29252	1	TIGR01632
82370	1	TIGR01632
3207	13	TIGR01953
2754	2	TIGR01953
1864	14	TIGR01953
1555	8	TIGR01953
5	744	TIGR01953
34	238	TIGR01953
1553	2	TIGR01953
1322	13	TIGR01953
108	56	TIGR01953
2702	7	TIGR01953
561	11	TIGR01953
14143	2	TIGR01953
110	35	TIGR01953
1288	13	TIGR01953
2048	13	TIGR01953
10	491	TIGR01953
10785	3	TIGR01953
881	19	TIGR01953
1270	3	TIGR01953
799	13	TIGR01953
666	29	TIGR01953
306	13	TIGR01953
953	21	TIGR01953
9424	2	TIGR01953
88864	1	TIGR01953
186	19	TIGR01953
33020	3	TIGR01953
1206	9	TIGR01953
126	76	TIGR01953
1587	7	TIGR01953
4	357	TIGR01953
900	10	TIGR01953
145	60	TIGR01953
340	40	TIGR01953
19127	2	TIGR01953
18244	4	TIGR01953
161	55	TIGR01953
741	34	TIGR01953
38	86	TIGR01953
3	128	TIGR01953
5919	5	TIGR01953
27	202	TIGR01953
55	80	TIGR01953
7	311	TIGR01953
25159	1	TIGR01953
30206	3	TIGR01953
1	6	TIGR01953
55940	2	TIGR01953
22431	2	TIGR01953
9246	5	TIGR01953
297	9	TIGR01953
80268	2	TIGR01953
11630	1	TIGR01953
63029	1	TIGR01953
13	78	TIGR02012
1607	8	TIGR02012
12	499	TIGR02012
22842	1	TIGR02012
349	13	TIGR02012
2161	3	TIGR02012
4293	4	TIGR02012
4313	9	TIGR02012
59	146	TIGR02012
2252	15	TIGR02012
2421	2	TIGR02012
524	26	TIGR02012
73867	1	TIGR02012
19654	3	TIGR02012
55	166	TIGR02012
602	39	TIGR02012
22310	4	TIGR02012
39	59	TIGR02012
121	31	TIGR02012
3191	5	TIGR02012
12085	2	TIGR02012
327	46	TIGR02012
63	191	TIGR02012
237	30	TIGR02012
81	156	TIGR02012
4386	6	TIGR02012
2120	9	TIGR02012
7	476	TIGR02012
1	2914	TIGR02012
3438	9	TIGR02012
2364	2	TIGR02012
3220	5	TIGR02012
2456	3	TIGR02012
2131	10	TIGR02012
46836	1	TIGR02012
421	53	TIGR02012
4	25	TIGR02012
1039	11	TIGR02012
308	33	TIGR02012
6883	6	TIGR02012
213	20	TIGR02012
40	39	TIGR02012
3811	2	TIGR02012
1440	3	TIGR02012
3	1231	TIGR02012
1947	12	TIGR02012
28501	2	TIGR02012
593	26	TIGR02012
231	18	TIGR02012
9636	1	TIGR02012
20217	2	TIGR02012
3623	2	TIGR02012
115207	2	TIGR02012
40761	2	TIGR02012
97375	1	TIGR02012
15809	1	TIGR02012
4464	12	TIGR02012
45158	1	TIGR02012
37556	1	TIGR02012
1372	27	TIGR02013
4247	9	TIGR02013
6	555	TIGR02013
7748	1	TIGR02013
2348	6	TIGR02013
8	99	TIGR02013
324	13	TIGR02013
568	25	TIGR02013
3736	2	TIGR02013
3733	2	TIGR02013
2840	3	TIGR02013
33	78	TIGR02013
6363	2	TIGR02013
2166	5	TIGR02013
262	45	TIGR02013
412	31	TIGR02013
2447	6	TIGR02013
906	30	TIGR02013
2846	4	TIGR02013
5457	2	TIGR02013
5628	2	TIGR02013
65	200	TIGR02013
48	212	TIGR02013
3	1225	TIGR02013
76	80	TIGR02013
4221	8	TIGR02013
46	192	TIGR02013
138	106	TIGR02013
4	36	TIGR02013
8780	2	TIGR02013
1039	6	TIGR02013
5496	3	TIGR02013
498	5	TIGR02013
781	29	TIGR02013
1012	11	TIGR02013
1680	5	TIGR02013
1	2134	TIGR02013
2416	9	TIGR02013
7	160	TIGR02013
23	93	TIGR02013
5331	5	TIGR02013
799	2	TIGR02013
9025	2	TIGR02013
14694	2	TIGR02013
7988	1	TIGR02013
882	6	TIGR02013
5585	2	TIGR02013
2802	1	TIGR02013
8267	8	TIGR02013
7022	3	TIGR02013
5214	1	TIGR02013
13672	2	TIGR02013
19813	1	TIGR02013
39155	1	TIGR02013
22404	2	TIGR02013
27604	1	TIGR02013
55519	1	TIGR02013
7033	1	TIGR02013
44634	1	TIGR02013
13104	1	TIGR02013
4987	1	TIGR02013
8881	8	TIGR02013
10	146	TIGR02027
15470	2	TIGR02027
1837	11	TIGR02027
2295	16	TIGR02027
1384	6	TIGR02027
8	67	TIGR02027
9356	2	TIGR02027
11958	5	TIGR02027
9247	6	TIGR02027
412	64	TIGR02027
16817	6	TIGR02027
7319	10	TIGR02027
324	47	TIGR02027
48	182	TIGR02027
943	33	TIGR02027
5251	2	TIGR02027
20639	2	TIGR02027
4117	6	TIGR02027
2088	27	TIGR02027
303	42	TIGR02027
5090	5	TIGR02027
482	39	TIGR02027
76	113	TIGR02027
1	649	TIGR02027
1911	13	TIGR02027
6	587	TIGR02027
10670	5	TIGR02027
1356	29	TIGR02027
14174	2	TIGR02027
65	158	TIGR02027
46	226	TIGR02027
1667	17	TIGR02027
42	214	TIGR02027
33618	1	TIGR02027
5220	9	TIGR02027
138	72	TIGR02027
3693	8	TIGR02027
2133	4	TIGR02027
344	30	TIGR02027
262	79	TIGR02027
1535	29	TIGR02027
3088	11	TIGR02027
861	22	TIGR02027
2076	3	TIGR02027
2354	29	TIGR02027
420	32	TIGR02027
1826	29	TIGR02027
2540	7	TIGR02027
882	41	TIGR02027
120429	2	TIGR02027
3	527	TIGR02027
32656	1	TIGR02027
48147	4	TIGR02027
4	373	TIGR02027
4602	12	TIGR02027
8586	1	TIGR02027
18902	3	TIGR02191
8	654	TIGR02191
10618	3	TIGR02191
39435	2	TIGR02191
18665	4	TIGR02191
217	44	TIGR02191
375	2	TIGR02191
896	2	TIGR02191
1606	9	TIGR02191
32892	2	TIGR02191
51979	2	TIGR02191
685	18	TIGR02191
108	102	TIGR02191
109079	2	TIGR02191
35993	2	TIGR02191
2871	10	TIGR02191
8847	3	TIGR02191
271	34	TIGR02191
321	31	TIGR02191
352	27	TIGR02191
1916	12	TIGR02191
4983	7	TIGR02191
8722	6	TIGR02191
140	22	TIGR02191
3	1108	TIGR02191
25032	2	TIGR02191
2984	9	TIGR02191
157	2	TIGR02191
27880	1	TIGR02191
19500	2	TIGR02191
121	38	TIGR02191
46	84	TIGR02191
2569	16	TIGR02191
227	59	TIGR02191
4	110	TIGR02191
2	1325	TIGR02191
8791	7	TIGR02191
2173	15	TIGR02191
15236	3	TIGR02191
11546	6	TIGR02191
2862	6	TIGR02191
11035	6	TIGR02191
223	90	TIGR02191
7697	6	TIGR02191
1	2532	TIGR02191
120409	1	TIGR02191
12738	3	TIGR02191
1779	1	TIGR02191
2355	10	TIGR02191
12597	4	TIGR02191
11	190	TIGR02191
55	26	TIGR02191
36	16	TIGR02191
27	33	TIGR02191
3519	2	TIGR02191
134704	1	TIGR02191
712	13	TIGR02191
94820	2	TIGR02191
25738	1	TIGR02191
11690	7	TIGR02191
1445	1	TIGR02350
1161	3	TIGR02350
1938	13	TIGR02350
2903	10	TIGR02350
59	159	TIGR02350
4468	4	TIGR02350
1942	3	TIGR02350
428	17	TIGR02350
18088	2	TIGR02350
1172	6	TIGR02350
4086	2	TIGR02350
7031	1	TIGR02350
5783	5	TIGR02350
143	27	TIGR02350
780	9	TIGR02350
310	27	TIGR02350
91	54	TIGR02350
3921	6	TIGR02350
1511	14	TIGR02350
108	27	TIGR02350
3243	10	TIGR02350
175	99	TIGR02350
139	53	TIGR02350
14503	2	TIGR02350
273	51	TIGR02350
2654	7	TIGR02350
48	16	TIGR02350
10038	3	TIGR02350
3	733	TIGR02350
271	51	TIGR02350
1370	8	TIGR02350
1855	9	TIGR02350
1995	14	TIGR02350
741	32	TIGR02350
1	711	TIGR02350
12410	3	TIGR02350
327	25	TIGR02350
594	10	TIGR02350
989	21	TIGR02350
4	225	TIGR02350
2376	3	TIGR02350
13894	4	TIGR02350
34	266	TIGR02350
3738	4	TIGR02350
170	22	TIGR02350
439	29	TIGR02350
12227	1	TIGR02350
2306	8	TIGR02350
12472	1	TIGR02350
1350	14	TIGR02350
6946	5	TIGR02350
3840	11	TIGR02350
28105	3	TIGR02350
640	29	TIGR02350
38	8	TIGR02350
2988	1	TIGR02350
39734	2	TIGR02350
39788	2	TIGR02350
7814	2	TIGR02350
144	16	TIGR02350
34118	1	TIGR02350
11289	5	TIGR02350
8	98	TIGR02386
2348	5	TIGR02386
7033	2	TIGR02386
2840	4	TIGR02386
906	29	TIGR02386
5214	2	TIGR02386
1372	26	TIGR02386
6	556	TIGR02386
5408	5	TIGR02386
4987	2	TIGR02386
262	46	TIGR02386
5457	1	TIGR02386
2447	5	TIGR02386
324	14	TIGR02386
46	193	TIGR02386
568	26	TIGR02386
2802	2	TIGR02386
33	79	TIGR02386
76	81	TIGR02386
48	211	TIGR02386
412	32	TIGR02386
5628	1	TIGR02386
2166	4	TIGR02386
138	105	TIGR02386
65	199	TIGR02386
23	95	TIGR02386
7	159	TIGR02386
2846	3	TIGR02386
117	12	TIGR02386
178	40	TIGR02386
1	2130	TIGR02386
822	25	TIGR02386
2219	13	TIGR02386
896	9	TIGR02386
1039	5	TIGR02386
3	1224	TIGR02386
4	37	TIGR02386
882	7	TIGR02386
9025	1	TIGR02386
3736	1	TIGR02386
7988	2	TIGR02386
3733	1	TIGR02386
6363	1	TIGR02386
20416	1	TIGR02386
4834	6	TIGR02386
13104	2	TIGR02386
5496	1	TIGR02386
22470	1	TIGR02386
24804	1	TIGR02386
31291	1	TIGR02386
11741	1	TIGR02386
799	1	TIGR02386
26169	1	TIGR02386
38421	1	TIGR02386
13672	1	TIGR02386
374	13	TIGR02397
5	322	TIGR02397
349	6	TIGR02397
1912	6	TIGR02397
119	25	TIGR02397
1855	4	TIGR02397
1694	5	TIGR02397
44377	1	TIGR02397
76	60	TIGR02397
598	40	TIGR02397
12	441	TIGR02397
46561	2	TIGR02397
961	23	TIGR02397
237	67	TIGR02397
5877	2	TIGR02397
552	26	TIGR02397
17345	3	TIGR02397
164	77	TIGR02397
498	32	TIGR02397
1108	3	TIGR02397
3883	4	TIGR02397
3041	7	TIGR02397
21964	3	TIGR02397
581	23	TIGR02397
43	195	TIGR02397
682	39	TIGR02397
3	722	TIGR02397
37898	3	TIGR02397
18652	1	TIGR02397
18563	1	TIGR02397
1104	9	TIGR02397
559	3	TIGR02397
3144	1	TIGR02397
9040	4	TIGR02397
59732	1	TIGR02397
19737	4	TIGR02397
20	67	TIGR02397
22	239	TIGR02397
1940	22	TIGR02397
360	58	TIGR02397
19802	1	TIGR02397
1	1113	TIGR02397
1749	1	TIGR02397
347	51	TIGR02397
4	242	TIGR02397
420	65	TIGR02397
1881	18	TIGR02397
13466	5	TIGR02397
17443	5	TIGR02397
124182	1	TIGR02397
2083	2	TIGR02432
5583	3	TIGR02432
206	48	TIGR02432
27290	3	TIGR02432
1064	9	TIGR02432
3647	6	TIGR02432
1137	12	TIGR02432
704	9	TIGR02432
12867	3	TIGR02432
4522	3	TIGR02432
2	1375	TIGR02432
2800	10	TIGR02432
663	3	TIGR02432
45	135	TIGR02432
124	66	TIGR02432
31	102	TIGR02432
9442	1	TIGR02432
2228	1	TIGR02432
10493	3	TIGR02432
111692	1	TIGR02432
9	86	TIGR02432
7922	6	TIGR02432
1088	10	TIGR02432
327	17	TIGR02432
1146	7	TIGR02432
344	91	TIGR02432
6075	3	TIGR02432
21295	2	TIGR02432
112	112	TIGR02432
73	108	TIGR02432
8683	4	TIGR02432
65925	1	TIGR02432
3238	1	TIGR02432
829	9	TIGR02432
1	1173	TIGR02432
30166	3	TIGR02432
789	29	TIGR02432
27881	3	TIGR02432
1082	17	TIGR02432
134	126	TIGR02432
1230	19	TIGR02432
446	37	TIGR02432
1074	10	TIGR02432
598	4	TIGR02432
12	173	TIGR02729
3487	8	TIGR02729
1126	32	TIGR02729
3361	5	TIGR02729
38963	2	TIGR02729
2771	14	TIGR02729
349	2	TIGR02729
107	15	TIGR02729
19636	5	TIGR02729
100	98	TIGR02729
45	14	TIGR02729
22870	2	TIGR02729
8	365	TIGR02729
9550	6	TIGR02729
5735	2	TIGR02729
13978	2	TIGR02729
19640	3	TIGR02729
206	35	TIGR02729
7	326	TIGR02729
51	190	TIGR02729
323	55	TIGR02729
173	76	TIGR02729
5385	3	TIGR02729
145	110	TIGR02729
8772	1	TIGR02729
205	24	TIGR02729
1	2832	TIGR02729
2410	16	TIGR02729
1616	6	TIGR02729
192	6	TIGR02729
29921	2	TIGR02729
1407	15	TIGR02729
14041	4	TIGR02729
254	12	TIGR02729
20	51	TIGR02729
1479	2	TIGR02729
69581	1	TIGR02729
2	434	TIGR02729
271	12	TIGR02729
5469	4	TIGR02729
9485	5	TIGR02729
1422	19	TIGR02729
404	26	TIGR02729
589	6	TIGR02729
867	15	TIGR02729
196	65	TIGR02729
69921	3	TIGR02729
14909	1	TIGR02729
27576	1	TIGR02729
30814	3	TIGR02729
29243	4	TIGR02729
122935	2	TIGR02729
12576	4	TIGR03263
35676	2	TIGR03263
13700	2	TIGR03263
35	208	TIGR03263
26181	2	TIGR03263
9	318	TIGR03263
39	144	TIGR03263
6	3	TIGR03263
23147	3	TIGR03263
15927	4	TIGR03263
31201	3	TIGR03263
4084	7	TIGR03263
878	22	TIGR03263
11792	3	TIGR03263
56561	2	TIGR03263
6969	3	TIGR03263
418	37	TIGR03263
92024	2	TIGR03263
2673	12	TIGR03263
1663	8	TIGR03263
3429	8	TIGR03263
121	44	TIGR03263
390	48	TIGR03263
3630	9	TIGR03263
83	31	TIGR03263
4213	8	TIGR03263
1	2005	TIGR03263
46	90	TIGR03263
22	194	TIGR03263
227	65	TIGR03263
80	15	TIGR03263
413	39	TIGR03263
90	161	TIGR03263
514	32	TIGR03263
1240	20	TIGR03263
85	122	TIGR03263
16	207	TIGR03263
1961	5	TIGR03263
1498	6	TIGR03263
48410	3	TIGR03263
1415	2	TIGR03263
7146	5	TIGR03263
12039	4	TIGR03263
12464	5	TIGR03263
6	628	TIGR03594
7581	4	TIGR03594
555	29	TIGR03594
535	35	TIGR03594
598	21	TIGR03594
3505	13	TIGR03594
1393	10	TIGR03594
5673	3	TIGR03594
3970	9	TIGR03594
54	130	TIGR03594
585	15	TIGR03594
649	5	TIGR03594
390	36	TIGR03594
10634	2	TIGR03594
1156	15	TIGR03594
3871	2	TIGR03594
68249	1	TIGR03594
33934	1	TIGR03594
5	645	TIGR03594
1266	5	TIGR03594
250	26	TIGR03594
8883	2	TIGR03594
3389	4	TIGR03594
4307	8	TIGR03594
24	205	TIGR03594
587	4	TIGR03594
246	54	TIGR03594
215	74	TIGR03594
182	84	TIGR03594
271	86	TIGR03594
18866	3	TIGR03594
9994	2	TIGR03594
4561	10	TIGR03594
1399	16	TIGR03594
90	78	TIGR03594
1227	9	TIGR03594
7793	5	TIGR03594
531	27	TIGR03594
14	382	TIGR03594
264	61	TIGR03594
3324	3	TIGR03594
11014	8	TIGR03594
4	533	TIGR03594
1850	7	TIGR03594
3	1001	TIGR03594
11	319	TIGR03594
17772	1	TIGR03594
1	2106	TIGR03594
339	42	TIGR03594
34789	1	TIGR03594
33691	1	TIGR03594
#		
#		
#	(May	
#	SEARCH	
#	/space/users/malber06/mmgenome/scripts/essential.hmm	
#	temp/assembly.orfs.faa	
#	hmmsearch	
#	/space/users/rkirke08/Desktop/rkirkegaard/DNASense/CP310-KAUST-metagenomeandtranscriptomics	
#	Apr	
#		
